CCCM IDP Site Code,Region,District,Settlement, HH , Ind ,Latitude,Longitude,Neighbourhood,Neighbourhood Type,Source,IDP Code (REACH DSA4),district_code
CCCM-SO2307-0005,Lower Shabelle,Wanla Weyn,Kaamka Shanta Kulan, 60 , 323 ,2.6170865,44.8869035,,,CCCM Site Verification 2021,DSA4-SO2307-004,SO2307
CCCM-SO2307-0006,Lower Shabelle,Wanla Weyn,Teendhada, 286 ," 1,569 ",2.6089833,44.8928662,,,CCCM Site Verification 2021,Not Assessed,SO2307
CCCM-SO2401-0001,Bay,Baidoa,11-Janaay-1, 165 ," 1,348 ",3.0928574,43.6350493,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-415,SO2401
CCCM-SO2401-0002,Bay,Baidoa,11-Janaay-2, 102 , 710 ,3.091703333,43.62439,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-125,SO2401
CCCM-SO2401-0003,Bay,Baidoa,9 Mundul, 107 , 680 ,3.129148333,43.66911667,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-125,SO2401
CCCM-SO2401-0004,Bay,Baidoa,Aasha Gabo 1, 107 , 880 ,3.137667865,43.64609522,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-232,SO2401
CCCM-SO2401-0005,Bay,Baidoa,Abag Haluul, 89 , 736 ,3.133888333,43.628195,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-233,SO2401
CCCM-SO2401-0006,Bay,Baidoa,Abak Kadil, 97 , 620 ,3.128698333,43.67202667,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-233,SO2401
CCCM-SO2401-0007,Bay,Baidoa,Abal 3, 37 , 260 ,3.12914249,43.6727315,Berdale,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0008,Bay,Baidoa,Abal 4, 67 , 440 ,3.127383333,43.67174667,Berdale,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0009,Bay,Baidoa,Abal-1, 187 ," 1,340 ",3.1431926,43.6603189,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-234,SO2401
CCCM-SO2401-0010,Bay,Baidoa,Abal-5, 87 , 560 ,3.1380569,43.6688661,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-235,SO2401
CCCM-SO2401-0011,Bay,Baidoa,Abaq Beday, 157 ," 1,130 ",3.071268333,43.61734667,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-416,SO2401
CCCM-SO2401-0012,Bay,Baidoa,Aboore, 137 , 990 ,3.114973333,43.63244333,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-126,SO2401
CCCM-SO2401-0013,Bay,Baidoa,Abow Doyow, 103 , 752 ,3.092956667,43.62909167,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-133,SO2401
CCCM-SO2401-0014,Bay,Baidoa,Abuurow, 87 , 560 ,3.138386216,43.66995919,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-236,SO2401
CCCM-SO2401-0015,Bay,Baidoa,Adable Gunre, 47 , 320 ,3.131587,43.675023,Berdale,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0016,Bay,Baidoa,Adan Yare, 107 , 780 ,3.080853333,43.61992833,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-237,SO2401
CCCM-SO2401-0017,Bay,Baidoa,Adc Kulan Yare, 97 , 620 ,3.0951989,43.6400576,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-418,SO2401
CCCM-SO2401-0018,Bay,Baidoa,Adc-1, 262 ," 1,865 ",3.072445,43.617631,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-418,SO2401
CCCM-SO2401-0019,Bay,Baidoa,Adc-2, 147 , 872 ,3.0956252,43.6377075,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-420,SO2401
CCCM-SO2401-0020,Bay,Baidoa,Adc-2 Towfiiq, 72 , 470 ,3.093391667,43.63924667,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-421,SO2401
CCCM-SO2401-0021,Bay,Baidoa,Adc-3, 207 ," 1,680 ",3.089801,43.638099,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-422,SO2401
CCCM-SO2401-0022,Bay,Baidoa,Adc-4, 120 , 984 ,3.0960129,43.6395919,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-423,SO2401
CCCM-SO2401-0023,Bay,Baidoa,Adc-5, 67 , 500 ,3.091213333,43.62818667,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-128,SO2401
CCCM-SO2401-0024,Bay,Baidoa,Adii Garaar, 142 ," 1,016 ",3.135377825,43.66445462,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-239,SO2401
CCCM-SO2401-0025,Bay,Baidoa,Afmadow, 77 , 570 ,3.0905932,43.62661806,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-241,SO2401
CCCM-SO2401-0026,Bay,Baidoa,Afmadow, 90 , 578 ,3.15061752,43.67221859,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-129,SO2401
CCCM-SO2401-0027,Bay,Baidoa,Afuug Miirow, 77 , 570 ,3.095573333,43.63224167,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-130,SO2401
CCCM-SO2401-0028,Bay,Baidoa,Al Aamin, 337 ," 2,359 ",3.2094493,43.19192486,Berdale Town,District (New),CCCM Site Verification 2021,DSA4-SO2401-239,SO2401
CCCM-SO2401-0029,Bay,Baidoa,Al Qaras, 51 , 344 ,3.0929729,43.6273059,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-131,SO2401
CCCM-SO2401-0030,Bay,Baidoa,Al-Baraka, 63 , 528 ,3.114113333,43.63455,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-132,SO2401
CCCM-SO2401-0031,Bay,Baidoa,Al-Baraka 2, 67 , 440 ,3.092533333,43.629025,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-133,SO2401
CCCM-SO2401-0032,Bay,Baidoa,Al-Furqan-1, 57 , 305 ,3.10169269,43.63633045,Holwadag,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0033,Bay,Baidoa,Al-Furqan-2, 265 ," 1,886 ",3.116635,43.63389,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-134,SO2401
CCCM-SO2401-0034,Bay,Baidoa,Al-Furqan-3, 197 ," 1,840 ",3.117158333,43.628245,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-135,SO2401
CCCM-SO2401-0035,Bay,Baidoa,Ali Gaale, 107 , 817 ,3.0882596,43.6319661,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-571,SO2401
CCCM-SO2401-0036,Bay,Baidoa,Aliyow Keerow, 112 , 920 ,3.144790367,43.66516013,Horseed,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0037,Bay,Baidoa,Aliyow Marayle, 134 , 715 ,3.09073578,43.62745775,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-242,SO2401
CCCM-SO2401-0038,Bay,Baidoa,Al-Jiziira, 92 , 698 ,3.104035,43.64553667,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-424,SO2401
CCCM-SO2401-0039,Bay,Baidoa,All Xamdu, 356 ," 2,136 ",3.2070257,43.202344,Berdale Town,District (New),CCCM Site Verification 2021,DSA4-SO2401-129,SO2401
CCCM-SO2401-0040,Bay,Baidoa,Alla Amin Indhooliyasha, 110 , 801 ,3.091170997,43.62987081,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-100,SO2401
CCCM-SO2401-0041,Bay,Baidoa,Alla Magan, 147 ," 1,060 ",3.1344495,43.657941,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-243,SO2401
CCCM-SO2401-0042,Bay,Baidoa,Alla Suge-1, 127 , 800 ,3.13564139,43.65897479,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-244,SO2401
CCCM-SO2401-0043,Bay,Baidoa,Alla Suge-2, 189 ," 1,172 ",3.117855,43.63037667,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-137,SO2401
CCCM-SO2401-0044,Bay,Baidoa,Alla Tuug, 467 ," 2,320 ",3.101461667,43.64459333,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-426,SO2401
CCCM-SO2401-0045,Bay,Baidoa,Alla-Amin, 195 ," 1,396 ",3.1404849,43.6716336,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-245,SO2401
CCCM-SO2401-0046,Bay,Baidoa,Allah Umaqan, 106 , 819 ,3.13836244,43.6752119,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-246,SO2401
CCCM-SO2401-0047,Bay,Baidoa,Allah Weyn IDP, 47 , 360 ,3.145338333,43.66716333,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-247,SO2401
CCCM-SO2401-0048,Bay,Baidoa,Alle Qabe, 47 , 360 ,3.149498333,43.66747333,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-248,SO2401
CCCM-SO2401-0049,Bay,Baidoa,Alrahman, 77 , 570 ,3.090866692,43.62976025,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-427,SO2401
CCCM-SO2401-0050,Bay,Baidoa,Amin Robow, 94 , 602 ,3.145165,43.65850833,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-249,SO2401
CCCM-SO2401-0051,Bay,Baidoa,Anole, 174 ," 1,249 ",3.15181819,43.66705184,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-250,SO2401
CCCM-SO2401-0052,Bay,Baidoa,Arsham, 134 , 969 ,3.128583333,43.63801667,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-138,SO2401
CCCM-SO2401-0053,Bay,Baidoa,Asha Ki Dhali, 147 ," 1,060 ",3.102628333,43.65917167,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-428,SO2401
CCCM-SO2401-0054,Bay,Baidoa,Asharow Jawari, 112 , 920 ,3.106565,43.67704167,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-241,SO2401
CCCM-SO2401-0055,Bay,Baidoa,Asho Gabo 2, 45 , 346 ,3.141595,43.639535,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-139,SO2401
CCCM-SO2401-0056,Bay,Baidoa,Awal Barwaqo, 164 ," 1,022 ",3.139035185,43.66897834,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-251,SO2401
CCCM-SO2401-0057,Bay,Baidoa,Awal Qaasim, 67 , 500 ,3.101793333,43.65754667,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-429,SO2401
CCCM-SO2401-0058,Bay,Baidoa,Awo Asharo-1, 742 ," 3,120 ",3.10396556,43.66118625,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-430,SO2401
CCCM-SO2401-0059,Bay,Baidoa,Awo Asharo-2, 144 ," 1,176 ",3.10444623,43.66125494,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-431,SO2401
CCCM-SO2401-0060,Bay,Baidoa,Awoodimow, 110 , 544 ,3.14148771,43.66861762,Horseed,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0061,Bay,Baidoa,Awsiine, 102 , 555 ,3.1384679,43.6757317,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-253,SO2401
CCCM-SO2401-0062,Bay,Baidoa,Aykiilaban, 167 ," 1,200 ",3.125351667,43.63982167,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-140,SO2401
CCCM-SO2401-0063,Bay,Baidoa,Baarow, 110 ," 1,085 ",3.102248333,43.645165,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-432,SO2401
CCCM-SO2401-0064,Bay,Baidoa,Baarsaare, 59 , 454 ,3.0898564,43.6278826,Isha,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0065,Bay,Baidoa,Baaruud Xaanshi, 102 , 745 ,3.102243333,43.658085,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-433,SO2401
CCCM-SO2401-0066,Bay,Baidoa,Baay Mugdiila, 32 , 230 ,3.132523333,43.676375,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-130,SO2401
CCCM-SO2401-0067,Bay,Baidoa,Badanbadey, 102 , 745 ,3.105856667,43.66075833,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-434,SO2401
CCCM-SO2401-0068,Bay,Baidoa,Badbaado, 152 ," 1,039 ",3.0929671,43.6352284,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-436,SO2401
CCCM-SO2401-0069,Bay,Baidoa,Bakaar Shiid, 47 , 360 ,3.088835883,43.63033416,Isha,Village,CCCM Site Verification 2021,,SO2401
CCCM-SO2401-0070,Bay,Baidoa,Bakal Eedeng, 67 , 320 ,3.092186667,43.6275,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-141,SO2401
CCCM-SO2401-0071,Bay,Baidoa,Bakal Gaduud, 186 ," 1,293 ",3.090178333,43.63027833,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-436,SO2401
CCCM-SO2401-0072,Bay,Baidoa,Bakalasheeg, 102 , 840 ,3.103568333,43.66227167,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-437,SO2401
CCCM-SO2401-0073,Bay,Baidoa,Bakaley, 102 , 745 ,3.073503333,43.61825667,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-438,SO2401
CCCM-SO2401-0074,Bay,Baidoa,Bakalfiin, 57 , 430 ,3.092908333,43.62982667,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-142,SO2401
CCCM-SO2401-0076,Bay,Baidoa,Bakar Yare, 117 , 740 ,3.13159,43.67204167,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-003,SO2401
CCCM-SO2401-0077,Bay,Baidoa,Bakaro, 416 ," 2,912 ",3.20409026,43.19862868,Berdale Town,District (New),CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0078,Bay,Baidoa,Bakool-1, 92 , 590 ,3.130661667,43.67714,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-132,SO2401
CCCM-SO2401-0079,Bay,Baidoa,Balabale, 57 , 380 ,3.140718333,43.66641167,Horseed,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0080,Bay,Baidoa,Baladul Amin, 355 ," 2,175 ",3.21194749,43.18766964,Berdale Town,District (New),CCCM Site Verification 2021,DSA4-SO2401-243,SO2401
CCCM-SO2401-0081,Bay,Baidoa,Balanbale, 76 , 563 ,3.12741,43.67293333,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-133,SO2401
CCCM-SO2401-0082,Bay,Baidoa,Balanbasha, 203 ," 1,452 ",3.09212652,43.62534865,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-143,SO2401
CCCM-SO2401-0083,Bay,Baidoa,Balmaado, 45 , 308 ,3.129739,43.6757965,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-557,SO2401
CCCM-SO2401-0084,Bay,Baidoa,Balow Eyli , 87 , 640 ,3.101856667,43.65927,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-134,SO2401
CCCM-SO2401-0085,Bay,Baidoa,Ban Ade, 56 , 374 ,3.1389535,43.6605403,Horseed,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0086,Bay,Baidoa,Ban Ideed, 72 , 600 ,3.146045976,43.65826517,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-257,SO2401
CCCM-SO2401-0087,Bay,Baidoa,Ban Sadiiq, 207 ," 1,280 ",3.12606,43.67427667,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-135,SO2401
CCCM-SO2401-0088,Bay,Baidoa,Banaadir, 182 , 605 ,3.1414594,43.6733505,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-258,SO2401
CCCM-SO2401-0089,Bay,Baidoa,Banaadir, 119 , 367 ,3.0878862,43.630103,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-439,SO2401
CCCM-SO2401-0090,Bay,Baidoa,Banban, 187 ," 1,438 ",3.086404,43.6274294,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-554,SO2401
CCCM-SO2401-0091,Bay,Baidoa,Banburaale, 43 , 296 ,3.1280675,43.6741886,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-242,SO2401
CCCM-SO2401-0092,Bay,Baidoa,Banbusul, 151 , 818 ,3.1408182,43.6729499,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-259,SO2401
CCCM-SO2401-0093,Bay,Baidoa,Banjinay, 97 , 710 ,3.140883333,43.62820333,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-144,SO2401
CCCM-SO2401-0094,Bay,Baidoa,Banow, 87 , 560 ,3.09044495,43.62543529,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-145,SO2401
CCCM-SO2401-0095,Bay,Baidoa,Banyal, 67 , 500 ,3.1046694,43.6598761,Isha,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0096,Bay,Baidoa,Baqaley Riibe, 97 , 620 ,3.130268333,43.67762833,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-137,SO2401
CCCM-SO2401-0097,Bay,Baidoa,Baqaley Riibi, 57 , 380 ,3.143811667,43.663095,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-552,SO2401
CCCM-SO2401-0098,Bay,Baidoa,Barakaley, 192 ," 1,190 ",3.128513333,43.67524833,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-138,SO2401
CCCM-SO2401-0099,Bay,Baidoa,Barariye, 166 ," 1,016 ",3.10339118,43.65849519,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-139,SO2401
CCCM-SO2401-0101,Bay,Baidoa,Barbaaroow, 58 , 273 ,3.101428333,43.644595,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-146,SO2401
CCCM-SO2401-0102,Bay,Baidoa,Bardhere, 107 , 780 ,3.083091667,43.62173,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-441,SO2401
CCCM-SO2401-0103,Bay,Baidoa,Barhanooy, 74 , 549 ,3.148201667,43.66108,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-260,SO2401
CCCM-SO2401-0104,Bay,Baidoa,Bari Koonfur Galbed, 137 ," 1,251 ",3.10758,43.66643667,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-140,SO2401
CCCM-SO2401-0105,Bay,Baidoa,Barkadle, 120 , 758 ,3.12836,43.67803833,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-141,SO2401
CCCM-SO2401-0106,Bay,Baidoa,Barkulun, 87 , 570 ,3.102868333,43.660005,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-142,SO2401
CCCM-SO2401-0107,Bay,Baidoa,Barsoole, 57 , 430 ,3.137486667,43.663255,Horseed,Village,CCCM Site Verification 2021,,SO2401
CCCM-SO2401-0108,Bay,Baidoa,Barwaaqo 2 (Public Site)," 1,007 "," 6,562 ",3.16503,43.66632,Horseed,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0109,Bay,Baidoa,Barwaaqo 2 North Extension," 1,016 "," 6,856 ",3.168128333,43.67044667,Horseed,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0110,Bay,Baidoa,Barwaqo, 464 ," 2,784 ",3.2181849,43.1916248,Berdale Town,District (New),CCCM Site Verification 2021,DSA4-SO2401-244,SO2401
CCCM-SO2401-0111,Bay,Baidoa,Barwaqo, 222 ," 1,585 ",3.118985,43.633125,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-147,SO2401
CCCM-SO2401-0112,Bay,Baidoa,Bas Maleh, 107 , 680 ,3.1468432,43.6687028,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-262,SO2401
CCCM-SO2401-0113,Bay,Baidoa,Bay Iyo Bakool, 67 , 500 ,3.14618,43.66314333,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-263,SO2401
CCCM-SO2401-0114,Bay,Baidoa,Baygaduud, 624 ," 3,744 ",3.2223135,43.1885104,Berdale Town,District (New),CCCM Site Verification 2021,DSA4-SO2401-245,SO2401
CCCM-SO2401-0115,Bay,Baidoa,Beer Dhinbil 2, 86 , 600 ,3.14145109,43.66951207,Horseed,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0116,Bay,Baidoa,Beer Dhinbil 3, 57 , 380 ,3.14427,43.66975833,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-265,SO2401
CCCM-SO2401-0117,Bay,Baidoa,Beer Shibeele, 47 , 320 ,3.128886667,43.67605833,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-143,SO2401
CCCM-SO2401-0118,Bay,Baidoa,Beladul Amin 2, 124 , 782 ,3.081077,43.6235363,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-442,SO2401
CCCM-SO2401-0119,Bay,Baidoa,Beladul Amin 3, 122 , 903 ,3.098456667,43.63588833,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-443,SO2401
CCCM-SO2401-0120,Bay,Baidoa,Berdale Ayle, 147 , 920 ,3.103068333,43.65917833,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-144,SO2401
CCCM-SO2401-0121,Bay,Baidoa,Biilile, 86 , 688 ,3.0870815,43.6293374,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-560,SO2401
CCCM-SO2401-0122,Bay,Baidoa,Bilan A Bees 2, 67 , 500 ,3.116761667,43.62856,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-148,SO2401
CCCM-SO2401-0123,Bay,Baidoa,Bilan Busul, 114 , 970 ,3.140256667,43.66154667,Horseed,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0124,Bay,Baidoa,Bisigcede, 101 , 644 ,3.1387267,43.6586705,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-268,SO2401
CCCM-SO2401-0125,Bay,Baidoa,Biyooley 1, 27 , 220 ,3.131101667,43.67727,Berdale,Village,CCCM Site Verification 2021,DSA4-SO2401-145,SO2401
CCCM-SO2401-0126,Bay,Baidoa,Bodaan-1, 267 ," 1,900 ",3.13689,43.63072,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-150,SO2401
CCCM-SO2401-0127,Bay,Baidoa,Bodaan-2, 167 ," 1,200 ",3.137966667,43.63007667,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-151,SO2401
CCCM-SO2401-0128,Bay,Baidoa,Bohol Galanjo, 215 ," 2,859 ",3.105858333,43.66035833,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-444,SO2401
CCCM-SO2401-0129,Bay,Baidoa,Bohul, 107 , 780 ,3.1359494,43.6597884,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-269,SO2401
CCCM-SO2401-0130,Bay,Baidoa,Boorami, 64 , 479 ,3.1030472,43.6611862,Isha,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0131,Bay,Baidoa,Boorami Lawiile, 167 ," 1,200 ",3.14683648,43.66660259,Horseed,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0132,Bay,Baidoa,Botis Buulo Gaduud, 55 , 711 ,3.0950807,43.6324202,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-445,SO2401
CCCM-SO2401-0133,Bay,Baidoa,Bula Gaduud, 312 ," 2,184 ",3.21414313,43.19235322,Berdale Town,District (New),CCCM Site Verification 2021,DSA4-SO2401-246,SO2401
CCCM-SO2401-0134,Bay,Baidoa,Bula Hawa, 177 , 980 ,3.094183333,43.63034167,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-152,SO2401
CCCM-SO2401-0135,Bay,Baidoa,Bula Sokor, 87 , 560 ,3.093323333,43.62955,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-153,SO2401
CCCM-SO2401-0136,Bay,Baidoa,Buli Fuur Ooflow, 47 , 326 ,3.09236228,43.62380141,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-154,SO2401
CCCM-SO2401-0137,Bay,Baidoa,Bulo Gomor  1, 102 , 774 ,3.0939383,43.6354986,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-446,SO2401
CCCM-SO2401-0138,Bay,Baidoa,Bulsho, 294 ," 2,133 ",3.21203767,43.19955578,Berdale Town,District (New),CCCM Site Verification 2021,DSA4-SO2401-247,SO2401
CCCM-SO2401-0139,Bay,Baidoa,Burey Manas, 77 , 619 ,3.1319054,43.6671591,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-272,SO2401
CCCM-SO2401-0140,Bay,Baidoa,Busley, 359 ," 3,144 ",3.2088337,43.2031938,Berdale Town,District (New),CCCM Site Verification 2021,DSA4-SO2401-248,SO2401
CCCM-SO2401-0141,Bay,Baidoa,Busta, 67 , 500 ,3.090839786,43.62850875,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-447,SO2401
CCCM-SO2401-0142,Bay,Baidoa,Buula Aamin, 152 ," 1,095 ",3.1090784,43.6585967,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-448,SO2401
CCCM-SO2401-0143,Bay,Baidoa,Buula Berde, 227 ," 1,400 ",3.120183333,43.62941667,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-155,SO2401
CCCM-SO2401-0144,Bay,Baidoa,Buula Busley, 47 , 320 ,3.093005,43.62680833,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-156,SO2401
CCCM-SO2401-0145,Bay,Baidoa,Buula Ees, 57 , 480 ,3.121891667,43.630385,Holwadag,Village,CCCM Site Verification 2021,DSA4-SO2401-157,SO2401
CCCM-SO2401-0146,Bay,Baidoa,Buula Fulay, 197 ," 1,230 ",3.1409487,43.6688516,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-596,SO2401
CCCM-SO2401-0147,Bay,Baidoa,Buula Issack, 107 , 880 ,3.147593992,43.66868909,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-274,SO2401
CCCM-SO2401-0148,Bay,Baidoa,Buula Nuuri-1, 197 ," 1,355 ",3.10376149,43.66263037,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-449,SO2401
CCCM-SO2401-0149,Bay,Baidoa,Buula Qaras, 32 , 255 ,3.0854651,43.6239906,Isha,Village,CCCM Site Verification 2021,Not Assessed,SO2401
CCCM-SO2401-0150,Bay,Baidoa,Buula Usley-1, 123 , 892 ,3.1088617,43.6575737,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-450,SO2401
CCCM-SO2401-0151,Bay,Baidoa,Buula Usley-2, 131 , 948 ,3.1086013,43.6572336,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-451,SO2401
CCCM-SO2401-0152,Bay,Baidoa,Buula Usley-3, 54 , 456 ,3.1101765,43.6548106,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-452,SO2401
CCCM-SO2401-0153,Bay,Baidoa,Buule Fuur, 95 , 676 ,3.14044767,43.67651715,Horseed,Village,CCCM Site Verification 2021,DSA4-SO2401-275,SO2401
CCCM-SO2401-0154,Bay,Baidoa,Buuli Gaabow, 97 , 620 ,3.080216667,43.619575,Isha,Village,CCCM Site Verification 2021,DSA4-SO2401-453,SO2401
